ProductTitle;ProductId;SkuId;TermDuration;BillingPlan;Segment;Currency;UnitPrice;ERP Price;CD ID;Unique CD ID
OneDrive for business (Plan 2);CFQ7TTC0LH1M;1;P1Y;Annual;Commercial;GBP;73,92;92,4;CFQ7TTC0LH1M-1-P1Y-Annual-Commercial;CFQ7TTC0LH1M-1-P1Y-Annual-Commercial
Planner and Project Plan 3 for Faculty (Education Faculty Pricing);CFQ7TTC0HDB0;000X;P1Y;Monthly;Education;GBP;46,32;57,96;CFQ7TTC0HDB0-000X-P1Y-Monthly-Education;CFQ7TTC0HDB0-000X-P1Y-Monthly-Education
Planner and Project Plan 3 (Non-Profit Pricing);CFQ7TTC0HDB0;12;P1Y;Monthly;Charity;GBP;104,28;115,92;CFQ7TTC0HDB0-12-P1Y-Monthly-Charity;CFQ7TTC0HDB0-12-P1Y-Monthly-Charity
Planner and Project Plan 3 (Non-Profit Pricing);CFQ7TTC0HDB0;12;P1Y;Annual;Charity;GBP;99,36;110,4;CFQ7TTC0HDB0-12-P1Y-Annual-Charity;CFQ7TTC0HDB0-12-P1Y-Annual-Charity
Planner and Project Plan 3 for Faculty (Education Faculty Pricing);CFQ7TTC0HDB0;000X;P1M;Monthly;Education;GBP;4,42;5,52;CFQ7TTC0HDB0-000X-P1M-Monthly-Education;CFQ7TTC0HDB0-000X-P1M-Monthly-Education
Planner and Project Plan 3 for Students (Education Student Pricing);CFQ7TTC0HDB0;000W;P1M;Monthly;Education;GBP;3,36;4,2;CFQ7TTC0HDB0-000W-P1M-Monthly-Education;CFQ7TTC0HDB0-000W-P1M-Monthly-Education
Planner and Project Plan 3 for Students (Education Student Pricing);CFQ7TTC0HDB0;000W;P1Y;Monthly;Education;GBP;35,28;44,16;CFQ7TTC0HDB0-000W-P1Y-Monthly-Education;CFQ7TTC0HDB0-000W-P1Y-Monthly-Education
Planner and Project Plan 3;CFQ7TTC0HDB0;4;P1M;None;Commercial;GBP;0;0;CFQ7TTC0HDB0-4-P1M-None-Commercial;CFQ7TTC0HDB0-4-P1M-None-Commercial
Planner and Project Plan 3 for Faculty (Education Faculty Pricing);CFQ7TTC0HDB0;000X;P1Y;Annual;Education;GBP;44,16;55,2;CFQ7TTC0HDB0-000X-P1Y-Annual-Education;CFQ7TTC0HDB0-000X-P1Y-Annual-Education
Planner and Project Plan 3 for Students (Education Student Pricing);CFQ7TTC0HDB0;000W;P1Y;Annual;Education;GBP;33,6;42;CFQ7TTC0HDB0-000W-P1Y-Annual-Education;CFQ7TTC0HDB0-000W-P1Y-Annual-Education
Planner and Project Plan 3 (Non-Profit Pricing);CFQ7TTC0HDB0;12;P1M;Monthly;Charity;GBP;9,94;11,04;CFQ7TTC0HDB0-12-P1M-Monthly-Charity;CFQ7TTC0HDB0-12-P1M-Monthly-Charity
Planner and Project Plan 3;CFQ7TTC0HDB0;2;P1M;Monthly;Commercial;GBP;22,18;27,72;CFQ7TTC0HDB0-2-P1M-Monthly-Commercial;CFQ7TTC0HDB0-2-P1M-Monthly-Commercial
Planner and Project Plan 3;CFQ7TTC0HDB0;2;P1Y;Monthly;Commercial;GBP;232,8;291,12;CFQ7TTC0HDB0-2-P1Y-Monthly-Commercial;CFQ7TTC0HDB0-2-P1Y-Monthly-Commercial
Planner and Project Plan 3;CFQ7TTC0HDB0;2;P1Y;Annual;Commercial;GBP;221,76;277,2;CFQ7TTC0HDB0-2-P1Y-Annual-Commercial;CFQ7TTC0HDB0-2-P1Y-Annual-Commercial
Planner and Project Plan 5;CFQ7TTC0HD9Z;2;P1Y;Annual;Commercial;GBP;406,08;507,6;CFQ7TTC0HD9Z-2-P1Y-Annual-Commercial;CFQ7TTC0HD9Z-2-P1Y-Annual-Commercial
Planner and Project Plan 5 (Non-Profit Pricing);CFQ7TTC0HD9Z;000S;P1M;Monthly;Charity;GBP;18,25;20,28;CFQ7TTC0HD9Z-000S-P1M-Monthly-Charity;CFQ7TTC0HD9Z-000S-P1M-Monthly-Charity
Planner and Project Plan 5 for Faculty (Education Faculty Pricing);CFQ7TTC0HD9Z;000V;P1M;Monthly;Education;GBP;8,16;10,2;CFQ7TTC0HD9Z-000V-P1M-Monthly-Education;CFQ7TTC0HD9Z-000V-P1M-Monthly-Education
Planner and Project Plan 5;CFQ7TTC0HD9Z;2;P1M;Monthly;Commercial;GBP;40,61;50,76;CFQ7TTC0HD9Z-2-P1M-Monthly-Commercial;CFQ7TTC0HD9Z-2-P1M-Monthly-Commercial
Planner and Project Plan 5 for Students (Education Student Pricing);CFQ7TTC0HD9Z;000X;P1Y;Monthly;Education;GBP;65,52;81,96;CFQ7TTC0HD9Z-000X-P1Y-Monthly-Education;CFQ7TTC0HD9Z-000X-P1Y-Monthly-Education
Planner and Project Plan 5 for Students (Education Student Pricing);CFQ7TTC0HD9Z;000X;P1Y;Annual;Education;GBP;62,4;78;CFQ7TTC0HD9Z-000X-P1Y-Annual-Education;CFQ7TTC0HD9Z-000X-P1Y-Annual-Education
Planner and Project Plan 5 for Students (Education Student Pricing);CFQ7TTC0HD9Z;000X;P1M;Monthly;Education;GBP;6,24;7,8;CFQ7TTC0HD9Z-000X-P1M-Monthly-Education;CFQ7TTC0HD9Z-000X-P1M-Monthly-Education
Planner and Project Plan 5 (Non-Profit Pricing);CFQ7TTC0HD9Z;000S;P1Y;Annual;Charity;GBP;182,52;202,8;CFQ7TTC0HD9Z-000S-P1Y-Annual-Charity;CFQ7TTC0HD9Z-000S-P1Y-Annual-Charity
Planner and Project Plan 5 for Faculty (Education Faculty Pricing);CFQ7TTC0HD9Z;000V;P1Y;Annual;Education;GBP;81,6;102;CFQ7TTC0HD9Z-000V-P1Y-Annual-Education;CFQ7TTC0HD9Z-000V-P1Y-Annual-Education
Planner and Project Plan 5;CFQ7TTC0HD9Z;2;P1Y;Monthly;Commercial;GBP;426,36;533,04;CFQ7TTC0HD9Z-2-P1Y-Monthly-Commercial;CFQ7TTC0HD9Z-2-P1Y-Monthly-Commercial
Planner and Project Plan 5 (Non-Profit Pricing);CFQ7TTC0HD9Z;000S;P1Y;Monthly;Charity;GBP;191,64;213;CFQ7TTC0HD9Z-000S-P1Y-Monthly-Charity;CFQ7TTC0HD9Z-000S-P1Y-Monthly-Charity
Planner and Project Plan 5 for Faculty (Education Faculty Pricing);CFQ7TTC0HD9Z;000V;P1Y;Monthly;Education;GBP;85,68;107,16;CFQ7TTC0HD9Z-000V-P1Y-Monthly-Education;CFQ7TTC0HD9Z-000V-P1Y-Monthly-Education
Planner Plan 1;CFQ7TTC0HDB1;4;P1M;None;Commercial;GBP;0;0;CFQ7TTC0HDB1-4-P1M-None-Commercial;CFQ7TTC0HDB1-4-P1M-None-Commercial
Planner Plan 1;CFQ7TTC0HDB1;2;P1Y;Annual;Commercial;GBP;73,92;92,4;CFQ7TTC0HDB1-2-P1Y-Annual-Commercial;CFQ7TTC0HDB1-2-P1Y-Annual-Commercial
Planner Plan 1;CFQ7TTC0HDB1;2;P1M;Monthly;Commercial;GBP;7,39;9,24;CFQ7TTC0HDB1-2-P1M-Monthly-Commercial;CFQ7TTC0HDB1-2-P1M-Monthly-Commercial
Planner Plan 1;CFQ7TTC0HDB1;2;P1Y;Monthly;Commercial;GBP;77,64;97,08;CFQ7TTC0HDB1-2-P1Y-Monthly-Commercial;CFQ7TTC0HDB1-2-P1Y-Monthly-Commercial
Power Platform Requests add-on (Education Faculty Pricing);CFQ7TTC0LH1S;9;P1Y;Monthly;Education;GBP;254,16;338,88;CFQ7TTC0LH1S-9-P1Y-Monthly-Education;CFQ7TTC0LH1S-9-P1Y-Monthly-Education
Power Platform Requests add-on (Education Faculty Pricing);CFQ7TTC0LH1S;9;P1Y;Annual;Education;GBP;242,1;322,8;CFQ7TTC0LH1S-9-P1Y-Annual-Education;CFQ7TTC0LH1S-9-P1Y-Annual-Education
Power Platform Requests add-on;CFQ7TTC0LH1S;1;P1Y;Monthly;Commercial;GBP;362,88;483,84;CFQ7TTC0LH1S-1-P1Y-Monthly-Commercial;CFQ7TTC0LH1S-1-P1Y-Monthly-Commercial
Power Platform Requests add-on (Non-Profit Pricing);CFQ7TTC0LH1S;000B;P1M;Monthly;Charity;GBP;29,05;32,28;CFQ7TTC0LH1S-000B-P1M-Monthly-Charity;CFQ7TTC0LH1S-000B-P1M-Monthly-Charity
Power Platform Requests add-on;CFQ7TTC0LH1S;1;P1Y;Annual;Commercial;GBP;345,6;460,8;CFQ7TTC0LH1S-1-P1Y-Annual-Commercial;CFQ7TTC0LH1S-1-P1Y-Annual-Commercial
Power Platform Requests add-on;CFQ7TTC0LH1S;1;P1M;Monthly;Commercial;GBP;34,56;46,08;CFQ7TTC0LH1S-1-P1M-Monthly-Commercial;CFQ7TTC0LH1S-1-P1M-Monthly-Commercial
Power Platform Requests add-on (Non-Profit Pricing);CFQ7TTC0LH1S;000B;P1Y;Annual;Charity;GBP;290,52;322,8;CFQ7TTC0LH1S-000B-P1Y-Annual-Charity;CFQ7TTC0LH1S-000B-P1Y-Annual-Charity
Power Platform Requests add-on (Education Faculty Pricing);CFQ7TTC0LH1S;9;P1M;Monthly;Education;GBP;24,21;32,28;CFQ7TTC0LH1S-9-P1M-Monthly-Education;CFQ7TTC0LH1S-9-P1M-Monthly-Education
Power Platform Requests add-on (Non-Profit Pricing);CFQ7TTC0LH1S;000B;P1Y;Monthly;Charity;GBP;305,04;339;CFQ7TTC0LH1S-000B-P1Y-Monthly-Charity;CFQ7TTC0LH1S-000B-P1Y-Monthly-Charity
Power Apps per app plan (1 app or website) (Non-Profit Pricing);CFQ7TTC0J4GS;000H;P1Y;Annual;Charity;GBP;20,74;23,04;CFQ7TTC0J4GS-000H-P1Y-Annual-Charity;CFQ7TTC0J4GS-000H-P1Y-Annual-Charity
Power Apps per app plan (1 app or website) (Education Student Pricing);CFQ7TTC0J4GS;000N;P1M;Monthly;Education;GBP;2,21;2,76;CFQ7TTC0J4GS-000N-P1M-Monthly-Education;CFQ7TTC0J4GS-000N-P1M-Monthly-Education
Power Apps per app plan (1 app or website) (Non-Profit Pricing);CFQ7TTC0J4GS;000H;P1M;Monthly;Charity;GBP;2,07;2,3;CFQ7TTC0J4GS-000H-P1M-Monthly-Charity;CFQ7TTC0J4GS-000H-P1M-Monthly-Charity
Power Apps per app plan (1 app or website) (Education Student Pricing);CFQ7TTC0J4GS;000N;P1Y;Annual;Education;GBP;22,08;27,6;CFQ7TTC0J4GS-000N-P1Y-Annual-Education;CFQ7TTC0J4GS-000N-P1Y-Annual-Education
Power Apps per app plan (1 app or website);CFQ7TTC0J4GS;2;P1Y;Monthly;Commercial;GBP;38,28;47,88;CFQ7TTC0J4GS-2-P1Y-Monthly-Commercial;CFQ7TTC0J4GS-2-P1Y-Monthly-Commercial
Power Apps per app plan (1 app or website) Donation (Non-Profit Pricing);CFQ7TTC0J4GS;12;P1Y;Annual;Charity;GBP;0;0;CFQ7TTC0J4GS-12-P1Y-Annual-Charity;CFQ7TTC0J4GS-12-P1Y-Annual-Charity
Power Apps per app plan (1 app or website) Donation (Non-Profit Pricing);CFQ7TTC0J4GS;12;P1Y;Monthly;Charity;GBP;0;0;CFQ7TTC0J4GS-12-P1Y-Monthly-Charity;CFQ7TTC0J4GS-12-P1Y-Monthly-Charity
Power Apps per app plan (1 app or website);CFQ7TTC0J4GS;2;P1M;Monthly;Commercial;GBP;3,65;4,56;CFQ7TTC0J4GS-2-P1M-Monthly-Commercial;CFQ7TTC0J4GS-2-P1M-Monthly-Commercial
Power Apps per app plan (1 app or website) (Education Faculty Pricing);CFQ7TTC0J4GS;000G;P1Y;Monthly;Education;GBP;27,24;34,08;CFQ7TTC0J4GS-000G-P1Y-Monthly-Education;CFQ7TTC0J4GS-000G-P1Y-Monthly-Education
Power Apps per app plan (1 app or website) (Non-Profit Pricing);CFQ7TTC0J4GS;000H;P1Y;Monthly;Charity;GBP;21,72;24,24;CFQ7TTC0J4GS-000H-P1Y-Monthly-Charity;CFQ7TTC0J4GS-000H-P1Y-Monthly-Charity
Power Apps per app plan (1 app or website) (Education Faculty Pricing);CFQ7TTC0J4GS;000G;P1M;Monthly;Education;GBP;2,59;3,24;CFQ7TTC0J4GS-000G-P1M-Monthly-Education;CFQ7TTC0J4GS-000G-P1M-Monthly-Education
Power Apps per app plan (1 app or website);CFQ7TTC0J4GS;2;P1Y;Annual;Commercial;GBP;36,48;45,6;CFQ7TTC0J4GS-2-P1Y-Annual-Commercial;CFQ7TTC0J4GS-2-P1Y-Annual-Commercial
Power Apps per app plan (1 app or website) (Education Faculty Pricing);CFQ7TTC0J4GS;000G;P1Y;Annual;Education;GBP;25,92;32,4;CFQ7TTC0J4GS-000G-P1Y-Annual-Education;CFQ7TTC0J4GS-000G-P1Y-Annual-Education
Power Apps per app plan (1 app or website) (Education Student Pricing);CFQ7TTC0J4GS;000N;P1Y;Monthly;Education;GBP;23,16;29,04;CFQ7TTC0J4GS-000N-P1Y-Monthly-Education;CFQ7TTC0J4GS-000N-P1Y-Monthly-Education
Power Apps Premium;CFQ7TTC0LH2H;2;P1Y;Monthly;Commercial;GBP;145,56;194,04;CFQ7TTC0LH2H-2-P1Y-Monthly-Commercial;CFQ7TTC0LH2H-2-P1Y-Monthly-Commercial
Power Apps Premium;CFQ7TTC0LH2H;2;P1M;Monthly;Commercial;GBP;13,86;18,48;CFQ7TTC0LH2H-2-P1M-Monthly-Commercial;CFQ7TTC0LH2H-2-P1M-Monthly-Commercial
Power Apps Premium (Education Student Pricing);CFQ7TTC0LH2H;12;P1M;Monthly;Education;GBP;5,58;7,44;CFQ7TTC0LH2H-12-P1M-Monthly-Education;CFQ7TTC0LH2H-12-P1M-Monthly-Education
Power Apps Premium (Education Faculty Pricing);CFQ7TTC0LH2H;13;P1Y;Monthly;Education;GBP;80,28;107,16;CFQ7TTC0LH2H-13-P1Y-Monthly-Education;CFQ7TTC0LH2H-13-P1Y-Monthly-Education
Power Apps Premium (2000 seat min);CFQ7TTC0LH2H;000X;P1Y;Monthly;Commercial;GBP;87;115,92;CFQ7TTC0LH2H-000X-P1Y-Monthly-Commercial;CFQ7TTC0LH2H-000X-P1Y-Monthly-Commercial
Power Apps Premium (2000 seat min);CFQ7TTC0LH2H;000X;P1Y;Annual;Commercial;GBP;82,8;110,4;CFQ7TTC0LH2H-000X-P1Y-Annual-Commercial;CFQ7TTC0LH2H-000X-P1Y-Annual-Commercial
Power Apps Premium (Education Student Pricing);CFQ7TTC0LH2H;12;P1Y;Annual;Education;GBP;55,8;74,4;CFQ7TTC0LH2H-12-P1Y-Annual-Education;CFQ7TTC0LH2H-12-P1Y-Annual-Education
Power Apps Premium (Education Student Pricing);CFQ7TTC0LH2H;12;P1Y;Monthly;Education;GBP;58,56;78,12;CFQ7TTC0LH2H-12-P1Y-Monthly-Education;CFQ7TTC0LH2H-12-P1Y-Monthly-Education
Power Apps Premium;CFQ7TTC0LH2H;2;P1Y;Annual;Commercial;GBP;138,6;184,8;CFQ7TTC0LH2H-2-P1Y-Annual-Commercial;CFQ7TTC0LH2H-2-P1Y-Annual-Commercial
Power Apps Premium (Education Faculty Pricing);CFQ7TTC0LH2H;13;P1Y;Annual;Education;GBP;76,5;102;CFQ7TTC0LH2H-13-P1Y-Annual-Education;CFQ7TTC0LH2H-13-P1Y-Annual-Education
Power Apps Premium (Education Faculty Pricing);CFQ7TTC0LH2H;13;P1M;Monthly;Education;GBP;7,65;10,2;CFQ7TTC0LH2H-13-P1M-Monthly-Education;CFQ7TTC0LH2H-13-P1M-Monthly-Education
Power Apps Premium (Non-Profit Pricing);CFQ7TTC0LH2H;14;P1Y;Annual;Charity;GBP;41,04;45,6;CFQ7TTC0LH2H-14-P1Y-Annual-Charity;CFQ7TTC0LH2H-14-P1Y-Annual-Charity
Power Apps Premium (Non-Profit Pricing);CFQ7TTC0LH2H;14;P1M;Monthly;Charity;GBP;4,1;4,56;CFQ7TTC0LH2H-14-P1M-Monthly-Charity;CFQ7TTC0LH2H-14-P1M-Monthly-Charity
Power Apps Premium (Non-Profit Pricing);CFQ7TTC0LH2H;14;P1Y;Monthly;Charity;GBP;43,08;47,88;CFQ7TTC0LH2H-14-P1Y-Monthly-Charity;CFQ7TTC0LH2H-14-P1Y-Monthly-Charity
Power Automate Hosted Process (Non-Profit Pricing);CFQ7TTC0PV17;1;P1M;Monthly;Charity;GBP;44,6;49,56;CFQ7TTC0PV17-1-P1M-Monthly-Charity;CFQ7TTC0PV17-1-P1M-Monthly-Charity
Power Automate Hosted Process (Non-Profit Pricing);CFQ7TTC0PV17;1;P1Y;Monthly;Charity;GBP;468,36;520,44;CFQ7TTC0PV17-1-P1Y-Monthly-Charity;CFQ7TTC0PV17-1-P1Y-Monthly-Charity
Power Automate Hosted Process (Education Student Pricing);CFQ7TTC0PV17;2;P1Y;Annual;Education;GBP;594,9;793,2;CFQ7TTC0PV17-2-P1Y-Annual-Education;CFQ7TTC0PV17-2-P1Y-Annual-Education
Power Automate Hosted Process;CFQ7TTC0PV17;3;P1Y;Annual;Commercial;GBP;1487,7;1983,6;CFQ7TTC0PV17-3-P1Y-Annual-Commercial;CFQ7TTC0PV17-3-P1Y-Annual-Commercial
Power Automate Hosted Process (Education Student Pricing);CFQ7TTC0PV17;2;P1M;Monthly;Education;GBP;59,49;79,32;CFQ7TTC0PV17-2-P1M-Monthly-Education;CFQ7TTC0PV17-2-P1M-Monthly-Education
Power Automate Hosted Process (Education Faculty Pricing);CFQ7TTC0PV17;6;P1Y;Annual;Education;GBP;818,1;1090,8;CFQ7TTC0PV17-6-P1Y-Annual-Education;CFQ7TTC0PV17-6-P1Y-Annual-Education
Power Automate Hosted Process;CFQ7TTC0PV17;3;P1Y;Monthly;Commercial;GBP;1562,04;2082,84;CFQ7TTC0PV17-3-P1Y-Monthly-Commercial;CFQ7TTC0PV17-3-P1Y-Monthly-Commercial
Power Automate Hosted Process (Education Faculty Pricing);CFQ7TTC0PV17;6;P1M;Monthly;Education;GBP;81,81;109,08;CFQ7TTC0PV17-6-P1M-Monthly-Education;CFQ7TTC0PV17-6-P1M-Monthly-Education
Power Automate Hosted Process (Education Faculty Pricing);CFQ7TTC0PV17;6;P1Y;Monthly;Education;GBP;858,96;1145,4;CFQ7TTC0PV17-6-P1Y-Monthly-Education;CFQ7TTC0PV17-6-P1Y-Monthly-Education
Power Automate Hosted Process;CFQ7TTC0PV17;3;P1M;Monthly;Commercial;GBP;148,77;198,36;CFQ7TTC0PV17-3-P1M-Monthly-Commercial;CFQ7TTC0PV17-3-P1M-Monthly-Commercial
Power Automate Hosted Process (Non-Profit Pricing);CFQ7TTC0PV17;1;P1Y;Annual;Charity;GBP;446,04;495,6;CFQ7TTC0PV17-1-P1Y-Annual-Charity;CFQ7TTC0PV17-1-P1Y-Annual-Charity
Power Automate Hosted Process (Education Student Pricing);CFQ7TTC0PV17;2;P1Y;Monthly;Education;GBP;624,6;832,8;CFQ7TTC0PV17-2-P1Y-Monthly-Education;CFQ7TTC0PV17-2-P1Y-Monthly-Education
Power Automate per flow plan;CFQ7TTC0LH13;1;P1Y;Annual;Commercial;GBP;692,1;922,8;CFQ7TTC0LH13-1-P1Y-Annual-Commercial;CFQ7TTC0LH13-1-P1Y-Annual-Commercial
Power Automate per flow plan (Non-Profit Pricing);CFQ7TTC0LH13;000B;P1M;Monthly;Charity;GBP;20,74;23,04;CFQ7TTC0LH13-000B-P1M-Monthly-Charity;CFQ7TTC0LH13-000B-P1M-Monthly-Charity
Power Automate per flow plan (Non-Profit Pricing);CFQ7TTC0LH13;000B;P1Y;Monthly;Charity;GBP;217,68;241,92;CFQ7TTC0LH13-000B-P1Y-Monthly-Charity;CFQ7TTC0LH13-000B-P1Y-Monthly-Charity
Power Automate per flow plan (Education Faculty Pricing);CFQ7TTC0LH13;000C;P1Y;Annual;Education;GBP;380,7;507,6;CFQ7TTC0LH13-000C-P1Y-Annual-Education;CFQ7TTC0LH13-000C-P1Y-Annual-Education
Power Automate per flow plan (Education Faculty Pricing);CFQ7TTC0LH13;000C;P1M;Monthly;Education;GBP;38,07;50,76;CFQ7TTC0LH13-000C-P1M-Monthly-Education;CFQ7TTC0LH13-000C-P1M-Monthly-Education
Power Automate per flow plan (Education Faculty Pricing);CFQ7TTC0LH13;000C;P1Y;Monthly;Education;GBP;399,72;532,92;CFQ7TTC0LH13-000C-P1Y-Monthly-Education;CFQ7TTC0LH13-000C-P1Y-Monthly-Education
Power Automate per flow plan;CFQ7TTC0LH13;1;P1M;Monthly;Commercial;GBP;69,21;92,28;CFQ7TTC0LH13-1-P1M-Monthly-Commercial;CFQ7TTC0LH13-1-P1M-Monthly-Commercial
Power Automate per flow plan;CFQ7TTC0LH13;1;P1Y;Monthly;Commercial;GBP;726,72;969;CFQ7TTC0LH13-1-P1Y-Monthly-Commercial;CFQ7TTC0LH13-1-P1Y-Monthly-Commercial
Power Automate per flow plan (Non-Profit Pricing);CFQ7TTC0LH13;000B;P1Y;Annual;Charity;GBP;207,36;230,4;CFQ7TTC0LH13-000B-P1Y-Annual-Charity;CFQ7TTC0LH13-000B-P1Y-Annual-Charity
Power Automate per user plan (Education Faculty Pricing);CFQ7TTC0LH3L;000K;P1Y;Annual;Education;GBP;56,7;75,6;CFQ7TTC0LH3L-000K-P1Y-Annual-Education;CFQ7TTC0LH3L-000K-P1Y-Annual-Education
Power Automate per user plan (Education Student Pricing);CFQ7TTC0LH3L;000M;P1Y;Annual;Education;GBP;41,4;55,2;CFQ7TTC0LH3L-000M-P1Y-Annual-Education;CFQ7TTC0LH3L-000M-P1Y-Annual-Education
Power Automate per user plan (Education Student Pricing);CFQ7TTC0LH3L;000M;P1Y;Monthly;Education;GBP;43,44;57,96;CFQ7TTC0LH3L-000M-P1Y-Monthly-Education;CFQ7TTC0LH3L-000M-P1Y-Monthly-Education
Power Automate per user plan (Education Faculty Pricing);CFQ7TTC0LH3L;000K;P1Y;Monthly;Education;GBP;59,52;79,32;CFQ7TTC0LH3L-000K-P1Y-Monthly-Education;CFQ7TTC0LH3L-000K-P1Y-Monthly-Education
Power Automate per user plan;CFQ7TTC0LH3L;1;P1Y;Monthly;Commercial;GBP;108,72;144,96;CFQ7TTC0LH3L-1-P1Y-Monthly-Commercial;CFQ7TTC0LH3L-1-P1Y-Monthly-Commercial
Power Automate per user plan (Non-Profit Pricing);CFQ7TTC0LH3L;000L;P1M;Monthly;Charity;GBP;3,13;3,48;CFQ7TTC0LH3L-000L-P1M-Monthly-Charity;CFQ7TTC0LH3L-000L-P1M-Monthly-Charity
Power Automate per user plan (Non-Profit Pricing);CFQ7TTC0LH3L;000L;P1Y;Annual;Charity;GBP;31,32;34,8;CFQ7TTC0LH3L-000L-P1Y-Annual-Charity;CFQ7TTC0LH3L-000L-P1Y-Annual-Charity
Power Automate per user plan (Non-Profit Pricing);CFQ7TTC0LH3L;000L;P1Y;Monthly;Charity;GBP;32,88;36,6;CFQ7TTC0LH3L-000L-P1Y-Monthly-Charity;CFQ7TTC0LH3L-000L-P1Y-Monthly-Charity
Power Automate per user plan (Education Faculty Pricing);CFQ7TTC0LH3L;000K;P1M;Monthly;Education;GBP;5,67;7,56;CFQ7TTC0LH3L-000K-P1M-Monthly-Education;CFQ7TTC0LH3L-000K-P1M-Monthly-Education
Power Automate per user plan (Education Student Pricing);CFQ7TTC0LH3L;000M;P1M;Monthly;Education;GBP;4,14;5,52;CFQ7TTC0LH3L-000M-P1M-Monthly-Education;CFQ7TTC0LH3L-000M-P1M-Monthly-Education
Power Automate per user plan;CFQ7TTC0LH3L;1;P1Y;Annual;Commercial;GBP;103,5;138;CFQ7TTC0LH3L-1-P1Y-Annual-Commercial;CFQ7TTC0LH3L-1-P1Y-Annual-Commercial
Power Automate per user plan;CFQ7TTC0LH3L;1;P1M;Monthly;Commercial;GBP;10,35;13,8;CFQ7TTC0LH3L-1-P1M-Monthly-Commercial;CFQ7TTC0LH3L-1-P1M-Monthly-Commercial
Power Automate Premium;CFQ7TTC0LSGZ;1;P1M;Monthly;Commercial;GBP;10,35;13,8;CFQ7TTC0LSGZ-1-P1M-Monthly-Commercial;CFQ7TTC0LSGZ-1-P1M-Monthly-Commercial
Power Automate Premium (Non-Profit Pricing);CFQ7TTC0LSGZ;000M;P1Y;Monthly;Charity;GBP;32,88;36,6;CFQ7TTC0LSGZ-000M-P1Y-Monthly-Charity;CFQ7TTC0LSGZ-000M-P1Y-Monthly-Charity
Power Automate Premium;CFQ7TTC0LSGZ;1;P1Y;Monthly;Commercial;GBP;108,72;144,96;CFQ7TTC0LSGZ-1-P1Y-Monthly-Commercial;CFQ7TTC0LSGZ-1-P1Y-Monthly-Commercial
Power Automate Premium (Education Faculty Pricing);CFQ7TTC0LSGZ;000N;P1Y;Monthly;Education;GBP;59,52;79,32;CFQ7TTC0LSGZ-000N-P1Y-Monthly-Education;CFQ7TTC0LSGZ-000N-P1Y-Monthly-Education
Power Automate Premium (Education Student Pricing);CFQ7TTC0LSGZ;000P;P1M;Monthly;Education;GBP;4,14;5,52;CFQ7TTC0LSGZ-000P-P1M-Monthly-Education;CFQ7TTC0LSGZ-000P-P1M-Monthly-Education
Power Automate Premium (Education Student Pricing);CFQ7TTC0LSGZ;000P;P1Y;Annual;Education;GBP;41,4;55,2;CFQ7TTC0LSGZ-000P-P1Y-Annual-Education;CFQ7TTC0LSGZ-000P-P1Y-Annual-Education
Power Automate Premium (Education Student Pricing);CFQ7TTC0LSGZ;000P;P1Y;Monthly;Education;GBP;43,44;57,96;CFQ7TTC0LSGZ-000P-P1Y-Monthly-Education;CFQ7TTC0LSGZ-000P-P1Y-Monthly-Education
Power Automate Premium (Education Faculty Pricing);CFQ7TTC0LSGZ;000N;P1M;Monthly;Education;GBP;5,67;7,56;CFQ7TTC0LSGZ-000N-P1M-Monthly-Education;CFQ7TTC0LSGZ-000N-P1M-Monthly-Education
Power Automate Premium (Non-Profit Pricing);CFQ7TTC0LSGZ;000M;P1Y;Annual;Charity;GBP;31,32;34,8;CFQ7TTC0LSGZ-000M-P1Y-Annual-Charity;CFQ7TTC0LSGZ-000M-P1Y-Annual-Charity
Power Automate Premium (Non-Profit Pricing);CFQ7TTC0LSGZ;000M;P1M;Monthly;Charity;GBP;3,13;3,48;CFQ7TTC0LSGZ-000M-P1M-Monthly-Charity;CFQ7TTC0LSGZ-000M-P1M-Monthly-Charity
Power Automate Premium (Education Faculty Pricing);CFQ7TTC0LSGZ;000N;P1Y;Annual;Education;GBP;56,7;75,6;CFQ7TTC0LSGZ-000N-P1Y-Annual-Education;CFQ7TTC0LSGZ-000N-P1Y-Annual-Education
Power Automate Premium;CFQ7TTC0LSGZ;1;P1Y;Annual;Commercial;GBP;103,5;138;CFQ7TTC0LSGZ-1-P1Y-Annual-Commercial;CFQ7TTC0LSGZ-1-P1Y-Annual-Commercial
Power Automate per process (Educational Student Pricing);CFQ7TTC0MFT9;000C;P1Y;Monthly;Education;GBP;174,36;218,04;CFQ7TTC0MFT9-000C-P1Y-Monthly-Education;CFQ7TTC0MFT9-000C-P1Y-Monthly-Education
Power Automate per process (Educational Faculty Pricing);CFQ7TTC0MFT9;000D;P1Y;Monthly;Education;GBP;232,8;291,12;CFQ7TTC0MFT9-000D-P1Y-Monthly-Education;CFQ7TTC0MFT9-000D-P1Y-Monthly-Education
Power Automate Process;CFQ7TTC0MFT9;1;P1Y;Monthly;Commercial;GBP;1162,2;1452,84;CFQ7TTC0MFT9-1-P1Y-Monthly-Commercial;CFQ7TTC0MFT9-1-P1Y-Monthly-Commercial
Power Automate Process;CFQ7TTC0MFT9;1;P1M;Monthly;Commercial;GBP;110,69;138,36;CFQ7TTC0MFT9-1-P1M-Monthly-Commercial;CFQ7TTC0MFT9-1-P1M-Monthly-Commercial
